station,ap,rssi,num_sta,dist,cons_bat,associatedTo
sta3,ap1,-72.0,4,33.06,0.3306,ap1
sta1,ap3,-72.0,4,30.02,0.3002,ap3
sta1,ap2,-64.0,5,20.52,0.2052,ap3
sta3,ap2,-71.0,5,36.35,0.3635,ap1
sta3,ap1,-73.0,4,35.51,0.3551,ap1
sta3,ap4,-77.0,3,54.23,0.5423,ap1
sta1,ap3,-74.0,4,34.48,0.3448,ap3
sta1,ap2,-61.0,5,16.4,0.164,ap3
sta3,ap2,-73.0,5,40.31,0.4031,ap1
sta3,ap1,-73.0,4,36.4,0.364,ap1
sta3,ap4,-76.0,3,50.25,0.5025,ap1
sta1,ap3,-74.0,4,36.67,0.3667,ap3
sta1,ap2,-60.0,5,15.65,0.1565,ap3
sta3,ap2,-73.0,5,40.11,0.4011,ap1
sta3,ap1,-74.0,4,38.33,0.3833,ap1
sta3,ap4,-75.0,3,50.09,0.5009,ap1
sta3,ap3,-77.0,4,44.15,0.4415,ap1
sta1,ap3,-75.0,4,39.81,0.3981,ap3
sta1,ap2,-59.0,5,13.6,0.136,ap3
sta3,ap2,-72.0,5,39.05,0.3905,ap1
sta3,ap1,-74.0,4,39.05,0.3905,ap1
sta3,ap4,-76.0,3,51.04,0.5104,ap1
sta3,ap3,-76.0,4,42.95,0.4295,ap1
sta1,ap3,-77.0,4,43.42,0.4342,ap3
sta1,ap2,-53.0,5,9.22,0.0922,ap3
sta3,ap2,-73.0,6,42.11,0.4211,ap1
sta3,ap1,-74.0,4,38.9,0.389,ap1
sta3,ap4,-75.0,3,48.09,0.4809,ap1
sta3,ap3,-77.0,3,44.64,0.4464,ap1
sta3,ap2,-73.0,6,42.3,0.423,ap1
sta3,ap1,-74.0,4,37.0,0.37,ap1
sta3,ap4,-75.0,3,48.26,0.4826,ap1
sta1,ap2,-52.0,6,8.06,0.0806,ap2
sta1,ap1,-76.0,4,44.78,0.4478,ap2
sta3,ap2,-72.0,6,39.81,0.3981,ap1
sta3,ap1,-72.0,4,33.24,0.3324,ap1
sta3,ap4,-76.0,3,51.62,0.5162,ap1
sta1,ap2,-52.0,6,8.54,0.0854,ap2
sta1,ap3,-77.0,3,43.05,0.4305,ap2
sta3,ap2,-70.0,6,33.54,0.3354,ap1
sta3,ap1,-72.0,4,34.13,0.3413,ap1
sta1,ap2,-52.0,6,8.06,0.0806,ap2
sta1,ap3,-76.0,3,42.72,0.4272,ap2
sta3,ap2,-71.0,6,36.67,0.3667,ap1
sta3,ap1,-72.0,4,33.54,0.3354,ap1
sta3,ap4,-77.0,3,54.45,0.5445,ap1
sta1,ap2,-52.0,6,8.06,0.0806,ap2
sta1,ap3,-77.0,3,44.78,0.4478,ap2
sta3,ap2,-73.0,6,41.0,0.41,ap1
sta3,ap1,-72.0,4,32.57,0.3257,ap1
sta3,ap4,-76.0,3,50.8,0.508,ap1
sta1,ap2,-52.0,6,8.54,0.0854,ap2
sta1,ap3,-77.0,3,43.05,0.4305,ap2
sta3,ap2,-73.0,6,41.77,0.4177,ap1
sta3,ap1,-72.0,4,33.84,0.3384,ap1
sta3,ap4,-75.0,3,49.65,0.4965,ap1
sta1,ap2,-59.0,6,14.32,0.1432,ap2
sta1,ap3,-76.0,3,40.31,0.4031,ap2
sta3,ap2,-74.0,6,43.42,0.4342,ap1
sta3,ap1,-71.0,4,31.38,0.3138,ap1
sta3,ap4,-75.0,3,49.24,0.4924,ap1
sta1,ap2,-61.0,6,16.64,0.1664,ap2
sta1,ap3,-74.0,3,34.89,0.3489,ap2
sta3,ap2,-73.0,6,42.72,0.4272,ap1
sta3,ap1,-71.0,4,30.08,0.3008,ap1
sta3,ap4,-76.0,3,50.45,0.5045,ap1
sta1,ap2,-57.0,6,12.53,0.1253,ap2
sta1,ap3,-75.0,3,38.95,0.3895,ap2
sta3,ap2,-74.0,6,45.31,0.4531,ap1
sta3,ap1,-69.0,4,25.94,0.2594,ap1
sta3,ap4,-76.0,3,50.92,0.5092,ap1
sta1,ap2,-56.0,6,10.82,0.1082,ap2
sta1,ap3,-76.0,3,39.96,0.3996,ap2
sta3,ap2,-73.0,6,41.44,0.4144,ap1
sta3,ap1,-70.0,4,27.51,0.2751,ap1
sta3,ap4,-76.0,3,52.89,0.5289,ap1
sta1,ap2,-57.0,6,12.04,0.1204,ap2
sta1,ap3,-75.0,3,38.28,0.3828,ap2
sta3,ap2,-72.0,6,39.56,0.3956,ap1
sta3,ap1,-69.0,4,26.93,0.2693,ap1
sta3,ap4,-77.0,3,54.82,0.5482,ap1
sta1,ap2,-58.0,6,13.0,0.13,ap2
sta1,ap3,-75.0,3,39.36,0.3936,ap2
sta3,ap2,-72.0,6,37.64,0.3764,ap1
sta3,ap1,-71.0,4,29.61,0.2961,ap1
sta3,ap4,-77.0,3,55.11,0.5511,ap1
sta1,ap2,-59.0,6,14.32,0.1432,ap2
sta1,ap3,-75.0,3,38.01,0.3801,ap2
sta3,ap2,-71.0,6,35.74,0.3574,ap1
sta3,ap1,-70.0,4,29.27,0.2927,ap1
sta1,ap2,-61.0,6,16.4,0.164,ap2
sta1,ap3,-74.0,3,34.48,0.3448,ap2
sta3,ap2,-71.0,6,35.74,0.3574,ap1
sta3,ap1,-70.0,4,29.27,0.2927,ap1
sta1,ap2,-62.0,6,17.8,0.178,ap2
sta1,ap3,-73.0,3,32.2,0.322,ap2
sta3,ap2,-72.0,6,39.56,0.3956,ap1
sta3,ap1,-69.0,4,26.93,0.2693,ap1
sta3,ap4,-77.0,3,54.82,0.5482,ap1
sta1,ap2,-63.0,6,19.72,0.1972,ap2
sta1,ap3,-72.0,3,30.48,0.3048,ap2
sta3,ap2,-70.0,6,34.01,0.3401,ap1
sta3,ap1,-69.0,4,26.02,0.2602,ap1
sta1,ap2,-65.0,6,22.2,0.222,ap2
sta1,ap3,-71.0,3,27.8,0.278,ap2
sta3,ap2,-70.0,5,32.2,0.322,ap1
sta3,ap1,-69.0,4,26.02,0.2602,ap1
sta1,ap2,-65.0,5,22.47,0.2247,ap3
sta1,ap3,-71.0,4,27.66,0.2766,ap3
sta3,ap2,-68.0,5,28.23,0.2823,ap1
sta3,ap1,-70.0,4,29.27,0.2927,ap1
sta1,ap2,-65.0,5,22.47,0.2247,ap3
sta1,ap3,-71.0,4,27.66,0.2766,ap3
sta3,ap2,-69.0,5,29.41,0.2941,ap1
sta3,ap1,-71.0,4,31.06,0.3106,ap1
sta1,ap2,-66.0,5,23.6,0.236,ap3
sta1,ap3,-70.0,4,26.4,0.264,ap3
sta3,ap2,-68.0,5,28.79,0.2879,ap1
sta3,ap1,-71.0,4,30.15,0.3015,ap1
sta1,ap2,-66.0,5,23.43,0.2343,ap3
sta1,ap3,-70.0,4,26.63,0.2663,ap3
sta3,ap2,-68.0,5,29.07,0.2907,ap1
sta3,ap1,-70.0,4,27.29,0.2729,ap1
sta1,ap2,-65.0,5,21.93,0.2193,ap3
sta1,ap3,-71.0,4,28.65,0.2865,ap3
sta3,ap2,-69.0,5,31.38,0.3138,ap1
sta3,ap1,-68.0,4,24.19,0.2419,ap1
sta1,ap2,-62.0,5,17.69,0.1769,ap3
sta1,ap3,-73.0,4,32.76,0.3276,ap3
sta3,ap2,-71.0,5,34.48,0.3448,ap1
sta3,ap1,-67.0,4,23.0,0.23,ap1
sta1,ap2,-60.0,5,15.0,0.15,ap3
sta1,ap3,-74.0,4,35.0,0.35,ap3
sta3,ap2,-72.0,5,38.01,0.3801,ap1
sta3,ap1,-68.0,4,23.35,0.2335,ap1
sta1,ap2,-60.0,5,15.0,0.15,ap3
sta1,ap3,-74.0,4,35.0,0.35,ap3
sta3,ap2,-72.0,5,38.95,0.3895,ap1
sta3,ap1,-66.0,4,21.38,0.2138,ap1
sta1,ap2,-56.0,5,11.18,0.1118,ap3
sta1,ap3,-75.0,4,39.05,0.3905,ap3
sta3,ap2,-71.0,6,36.24,0.3624,ap1
sta3,ap1,-67.0,4,23.09,0.2309,ap1
sta1,ap2,-52.0,6,8.54,0.0854,ap2
sta1,ap3,-76.0,3,41.87,0.4187,ap2
sta3,ap2,-70.0,6,32.7,0.327,ap1
sta3,ap1,-69.0,4,27.0,0.27,ap1
sta1,ap2,-53.0,6,9.0,0.09,ap2
sta1,ap3,-77.0,3,43.14,0.4314,ap2
sta3,ap2,-71.0,6,35.85,0.3585,ap1
sta3,ap1,-69.0,4,26.17,0.2617,ap1
sta1,ap2,-55.0,6,10.44,0.1044,ap2
sta1,ap3,-77.0,3,44.6,0.446,ap2
sta3,ap2,-70.0,6,33.24,0.3324,ap1
sta3,ap1,-70.0,4,28.02,0.2802,ap1
sta1,ap2,-48.0,6,6.08,0.0608,ap2
sta1,ap3,-77.0,3,44.69,0.4469,ap2
sta3,ap2,-72.0,6,37.0,0.37,ap1
sta3,ap1,-70.0,4,28.44,0.2844,ap1
sta3,ap4,-77.0,3,56.29,0.5629,ap1
sta1,ap2,-50.0,6,7.0,0.07,ap2
sta1,ap3,-77.0,3,44.6,0.446,ap2
sta3,ap2,-71.0,6,36.4,0.364,ap1
sta3,ap1,-70.0,4,27.29,0.2729,ap1
sta1,ap2,-56.0,6,11.18,0.1118,ap2
sta1,ap3,-76.0,3,40.31,0.4031,ap2
sta3,ap2,-71.0,6,35.34,0.3534,ap1
sta3,ap1,-68.0,4,25.08,0.2508,ap1
sta1,ap2,-58.0,6,13.15,0.1315,ap2
sta1,ap3,-76.0,3,41.87,0.4187,ap2
sta3,ap2,-70.0,6,34.01,0.3401,ap1
sta3,ap1,-69.0,4,26.02,0.2602,ap1
sta1,ap2,-58.0,6,13.15,0.1315,ap2
sta1,ap3,-76.0,3,41.87,0.4187,ap2
sta3,ap2,-72.0,6,37.7,0.377,ap1
sta3,ap1,-69.0,4,26.48,0.2648,ap1
sta3,ap4,-77.0,3,56.75,0.5675,ap1
sta1,ap2,-59.0,6,14.04,0.1404,ap2
sta1,ap3,-75.0,3,38.95,0.3895,ap2
sta3,ap2,-72.0,6,39.36,0.3936,ap1
sta3,ap1,-67.0,4,22.56,0.2256,ap1
sta1,ap2,-58.0,6,13.15,0.1315,ap2
sta1,ap3,-76.0,3,41.87,0.4187,ap2
sta3,ap2,-71.0,6,36.67,0.3667,ap1
sta3,ap1,-68.0,4,24.19,0.2419,ap1
sta1,ap2,-57.0,6,12.04,0.1204,ap2
sta1,ap3,-76.0,3,41.77,0.4177,ap2
sta3,ap2,-71.0,6,35.85,0.3585,ap1
sta3,ap1,-69.0,4,26.17,0.2617,ap1
sta1,ap2,-55.0,6,10.05,0.1005,ap2
sta1,ap3,-77.0,3,43.14,0.4314,ap2
sta3,ap2,-71.0,6,35.85,0.3585,ap1
sta3,ap1,-67.0,4,22.02,0.2202,ap1
sta1,ap2,-59.0,6,14.04,0.1404,ap2
sta1,ap3,-76.0,3,40.46,0.4046,ap2
sta3,ap2,-71.0,6,35.11,0.3511,ap1
sta3,ap1,-70.0,4,28.16,0.2816,ap1
sta1,ap2,-61.0,6,16.03,0.1603,ap2
sta1,ap3,-75.0,3,37.64,0.3764,ap2
sta3,ap2,-70.0,6,33.96,0.3396,ap1
sta3,ap1,-72.0,4,32.14,0.3214,ap1
sta1,ap2,-60.0,6,15.13,0.1513,ap2
sta1,ap3,-76.0,3,40.61,0.4061,ap2
sta3,ap2,-71.0,6,34.48,0.3448,ap1
sta3,ap1,-71.0,4,30.15,0.3015,ap1
sta1,ap2,-59.0,6,14.32,0.1432,ap2
sta1,ap3,-76.0,3,42.01,0.4201,ap2
sta3,ap2,-72.0,6,37.85,0.3785,ap1
sta3,ap1,-72.0,4,32.76,0.3276,ap1
sta3,ap4,-76.0,3,53.6,0.536,ap1
sta3,ap2,-72.0,6,37.85,0.3785,ap1
sta3,ap1,-72.0,4,32.76,0.3276,ap1
sta3,ap4,-76.0,3,53.6,0.536,ap1
sta3,ap2,-73.0,6,40.26,0.4026,ap1
sta3,ap1,-71.0,4,31.32,0.3132,ap1
sta3,ap4,-76.0,3,51.97,0.5197,ap1
sta3,ap2,-72.0,6,39.81,0.3981,ap1
sta3,ap1,-72.0,4,33.24,0.3324,ap1
sta3,ap4,-76.0,3,51.62,0.5162,ap1
sta3,ap2,-71.0,6,34.48,0.3448,ap1
sta3,ap1,-71.0,4,30.15,0.3015,ap1
sta3,ap2,-71.0,6,34.48,0.3448,ap1
sta3,ap1,-71.0,4,30.15,0.3015,ap1
sta3,ap2,-71.0,6,35.74,0.3574,ap1
sta3,ap1,-70.0,4,29.27,0.2927,ap1
sta3,ap2,-72.0,6,37.0,0.37,ap1
sta3,ap1,-70.0,4,28.44,0.2844,ap1
sta3,ap4,-77.0,3,56.29,0.5629,ap1
sta3,ap2,-71.0,6,35.85,0.3585,ap1
sta3,ap1,-69.0,4,26.17,0.2617,ap1
sta3,ap2,-73.0,6,40.31,0.4031,ap1
sta3,ap1,-68.0,4,25.0,0.25,ap1
sta3,ap4,-77.0,3,55.36,0.5536,ap1
sta3,ap2,-72.0,6,39.81,0.3981,ap1
sta3,ap1,-68.0,4,23.77,0.2377,ap1
sta3,ap4,-77.0,3,56.61,0.5661,ap1
sta3,ap2,-72.0,6,39.36,0.3936,ap1
sta3,ap1,-67.0,4,22.56,0.2256,ap1
sta3,ap2,-73.0,6,40.71,0.4071,ap1
sta3,ap1,-67.0,4,21.84,0.2184,ap1
sta1,ap2,-49.0,6,6.71,0.0671,ap2
sta1,ap3,-77.0,3,43.42,0.4342,ap2
sta3,ap2,-74.0,6,45.62,0.4562,ap1
sta3,ap1,-67.0,4,22.83,0.2283,ap1
sta3,ap4,-76.0,3,52.92,0.5292,ap1
sta1,ap2,-52.0,6,8.54,0.0854,ap2
sta1,ap3,-76.0,3,41.87,0.4187,ap2
sta3,ap2,-75.0,6,46.53,0.4653,ap1
sta3,ap1,-66.0,4,21.1,0.211,ap1
sta3,ap4,-76.0,3,53.71,0.5371,ap1
sta1,ap2,-54.0,6,9.85,0.0985,ap2
sta1,ap3,-76.0,3,40.46,0.4046,ap2
sta3,ap2,-73.0,6,42.15,0.4215,ap1
sta3,ap1,-69.0,4,25.63,0.2563,ap1
sta3,ap4,-76.0,3,53.45,0.5345,ap1
sta1,ap2,-52.0,6,8.06,0.0806,ap2
sta1,ap3,-77.0,3,43.19,0.4319,ap2
sta3,ap2,-73.0,6,41.63,0.4163,ap1
sta3,ap1,-68.0,4,24.35,0.2435,ap1
sta3,ap4,-77.0,3,54.71,0.5471,ap1
sta1,ap2,-55.0,6,10.44,0.1044,ap2
sta1,ap3,-76.0,3,40.36,0.4036,ap2
sta3,ap2,-74.0,6,45.31,0.4531,ap1
sta3,ap1,-69.0,4,25.94,0.2594,ap1
sta3,ap4,-76.0,3,50.92,0.5092,ap1
sta1,ap2,-57.0,6,12.04,0.1204,ap2
sta1,ap3,-75.0,3,38.28,0.3828,ap2
sta3,ap2,-74.0,6,45.62,0.4562,ap1
sta3,ap1,-67.0,4,22.83,0.2283,ap1
sta3,ap4,-76.0,3,52.92,0.5292,ap1
sta1,ap2,-57.0,6,12.37,0.1237,ap2
sta1,ap3,-76.0,3,41.15,0.4115,ap2
sta3,ap2,-74.0,6,45.62,0.4562,ap1
sta3,ap1,-67.0,4,22.83,0.2283,ap1
sta3,ap4,-76.0,3,52.92,0.5292,ap1
sta1,ap2,-59.0,6,14.32,0.1432,ap2
sta1,ap3,-76.0,3,40.31,0.4031,ap2
sta3,ap2,-74.0,6,45.31,0.4531,ap1
sta3,ap1,-69.0,4,25.94,0.2594,ap1
sta3,ap4,-76.0,3,50.92,0.5092,ap1
sta1,ap2,-61.0,6,16.76,0.1676,ap2
sta1,ap3,-75.0,3,37.7,0.377,ap2
sta3,ap2,-74.0,6,45.88,0.4588,ap1
sta3,ap1,-70.0,4,27.29,0.2729,ap1
sta3,ap4,-75.0,3,49.65,0.4965,ap1
sta1,ap2,-59.0,6,13.6,0.136,ap2
sta1,ap3,-75.0,3,39.81,0.3981,ap2
sta3,ap2,-73.0,6,42.95,0.4295,ap1
sta3,ap1,-68.0,4,23.77,0.2377,ap1
sta3,ap4,-76.0,3,54.08,0.5408,ap1
sta1,ap2,-59.0,6,13.89,0.1389,ap2
sta1,ap3,-75.0,3,37.59,0.3759,ap2
sta3,ap2,-74.0,6,45.18,0.4518,ap1
sta3,ap1,-66.0,4,21.47,0.2147,ap1
sta3,ap4,-77.0,3,54.23,0.5423,ap1
sta1,ap2,-60.0,6,15.26,0.1526,ap2
sta1,ap3,-74.0,3,36.24,0.3624,ap2
sta3,ap2,-74.0,6,44.42,0.4442,ap1
sta3,ap1,-65.0,4,18.79,0.1879,ap1
sta3,ap4,-77.0,3,56.86,0.5686,ap1
