station,ap1,rssi1,ocu1,con1,ap2,rssi2,ocu2,con2,ap3,rssi3,ocu3,con3,ap4,rssi4,ocu4,con4,associatedTo
sta9,1,-75.0,73.3333333333,0.0408,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0331,ap4
sta10,1,-61.0,60.0,0.0140,1,-74.0,61.1111111111,0.0453,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-67.0,61.1111111111,0.0252,1,-70.0,40.0,0.0271,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-75.0,61.1111111111,0.0498,1,-60.0,40.0,0.0122,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0401,1,-71.0,35.0,0.0361,ap4
sta14,1,-61.0,60.0,0.0143,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-53.0,60.0,0.0076,1,-74.0,61.1111111111,0.0461,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-58.0,40.0,0.0103,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,0,xx,yy,zz,1,-63.0,40.0,0.0147,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,1,-77.0,53.3333333333,0.0435,1,-68.0,35.0,0.0292,ap4
sta20,1,-73.0,73.3333333333,0.0350,1,-65.0,50.0,0.0222,0,xx,yy,zz,0,xx,yy,zz,ap2
sta22,0,xx,yy,zz,1,-55.0,50.0,0.0108,1,-76.0,53.3333333333,0.0404,0,xx,yy,zz,ap2
sta24,1,-74.0,73.3333333333,0.0392,1,-56.0,50.0,0.0108,0,xx,yy,zz,0,xx,yy,zz,ap2
sta1,1,-75.0,73.3333333333,0.0408,1,-73.0,61.1111111111,0.0400,1,-76.0,53.3333333333,0.0416,1,-75.0,35.0,0.0500,ap4
sta2,1,-66.0,60.0,0.0203,1,-75.0,61.1111111111,0.0472,0,xx,yy,zz,0,xx,yy,zz,ap1
sta3,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0345,ap4
sta4,1,-64.0,60.0,0.0176,1,-75.0,61.1111111111,0.0482,0,xx,yy,zz,1,-77.0,45.0,0.0558,ap1
sta5,0,xx,yy,zz,1,-69.0,61.1111111111,0.0305,1,-68.0,40.0,0.0216,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,1,-63.0,50.0,0.0192,0,xx,yy,zz,0,xx,yy,zz,ap2
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0336,1,-72.0,35.0,0.0387,ap4
sta8,1,-62.0,60.0,0.0149,1,-75.0,61.1111111111,0.0494,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-74.0,73.3333333333,0.0389,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0347,ap4
sta10,1,-63.0,60.0,0.0159,1,-74.0,61.1111111111,0.0454,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-67.0,61.1111111111,0.0270,1,-70.0,40.0,0.0253,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-75.0,61.1111111111,0.0480,1,-60.0,40.0,0.0126,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0382,1,-72.0,35.0,0.0379,ap4
sta14,1,-63.0,60.0,0.0159,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-55.0,60.0,0.0090,1,-75.0,61.1111111111,0.0469,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-56.0,40.0,0.0089,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,0,xx,yy,zz,1,-63.0,40.0,0.0149,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0416,1,-69.0,35.0,0.0310,ap4
sta20,1,-72.0,73.3333333333,0.0335,1,-66.0,50.0,0.0240,0,xx,yy,zz,0,xx,yy,zz,ap2
sta22,0,xx,yy,zz,1,-53.0,50.0,0.0091,1,-76.0,53.3333333333,0.0423,0,xx,yy,zz,ap2
sta24,1,-75.0,73.3333333333,0.0411,1,-53.0,50.0,0.0089,0,xx,yy,zz,0,xx,yy,zz,ap2
sta1,1,-75.0,73.3333333333,0.0412,1,-73.0,61.1111111111,0.0400,1,-76.0,53.3333333333,0.0413,1,-75.0,35.0,0.0500,ap4
sta2,1,-65.0,60.0,0.0197,1,-75.0,61.1111111111,0.0473,0,xx,yy,zz,0,xx,yy,zz,ap1
sta3,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0340,ap4
sta4,1,-64.0,60.0,0.0180,1,-75.0,61.1111111111,0.0488,0,xx,yy,zz,1,-77.0,45.0,0.0552,ap1
sta5,0,xx,yy,zz,1,-69.0,61.1111111111,0.0305,1,-67.0,40.0,0.0213,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,1,-62.0,50.0,0.0184,0,xx,yy,zz,0,xx,yy,zz,ap2
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0336,1,-72.0,35.0,0.0386,ap4
sta8,1,-61.0,60.0,0.0145,1,-75.0,61.1111111111,0.0497,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-74.0,73.3333333333,0.0387,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0357,ap4
sta10,1,-63.0,60.0,0.0164,1,-74.0,61.1111111111,0.0435,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-67.0,61.1111111111,0.0266,1,-69.0,40.0,0.0247,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-74.0,61.1111111111,0.0461,1,-61.0,40.0,0.0132,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0401,1,-71.0,35.0,0.0361,ap4
sta14,1,-61.0,60.0,0.0143,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-57.0,60.0,0.0103,1,-74.0,61.1111111111,0.0451,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-58.0,40.0,0.0103,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,40.0,0.0168,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0416,1,-69.0,35.0,0.0307,ap4
sta20,1,-73.0,73.3333333333,0.0350,1,-65.0,50.0,0.0222,0,xx,yy,zz,0,xx,yy,zz,ap2
sta22,0,xx,yy,zz,1,-51.0,50.0,0.0075,1,-77.0,53.3333333333,0.0442,0,xx,yy,zz,ap2
sta24,1,-75.0,73.3333333333,0.0429,1,-50.0,50.0,0.0071,0,xx,yy,zz,0,xx,yy,zz,ap2
sta1,1,-75.0,73.3333333333,0.0415,1,-73.0,61.1111111111,0.0399,1,-76.0,53.3333333333,0.0409,1,-75.0,35.0,0.0501,ap4
sta2,1,-65.0,60.0,0.0191,1,-75.0,61.1111111111,0.0474,0,xx,yy,zz,0,xx,yy,zz,ap1
sta3,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0335,ap4
sta4,1,-64.0,60.0,0.0184,1,-75.0,61.1111111111,0.0493,0,xx,yy,zz,1,-77.0,45.0,0.0547,ap1
sta5,0,xx,yy,zz,1,-69.0,61.1111111111,0.0306,1,-67.0,40.0,0.0209,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,1,-62.0,50.0,0.0176,0,xx,yy,zz,0,xx,yy,zz,ap2
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0337,1,-72.0,35.0,0.0386,ap4
sta8,1,-61.0,60.0,0.0142,1,-75.0,61.1111111111,0.0500,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-73.0,73.3333333333,0.0368,0,xx,yy,zz,0,xx,yy,zz,1,-72.0,35.0,0.0373,ap4
sta10,1,-63.0,60.0,0.0159,1,-74.0,61.1111111111,0.0454,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-67.0,61.1111111111,0.0270,1,-70.0,40.0,0.0253,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-75.0,61.1111111111,0.0466,1,-63.0,40.0,0.0150,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0397,1,-71.0,35.0,0.0354,ap4
sta14,1,-62.0,60.0,0.0155,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-59.0,60.0,0.0117,1,-74.0,61.1111111111,0.0460,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-59.0,40.0,0.0116,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,40.0,0.0187,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0397,1,-70.0,35.0,0.0326,ap4
sta20,1,-73.0,73.3333333333,0.0365,1,-64.0,50.0,0.0205,0,xx,yy,zz,0,xx,yy,zz,ap2
sta22,0,xx,yy,zz,1,-53.0,50.0,0.0091,1,-76.0,53.3333333333,0.0423,0,xx,yy,zz,ap2
sta24,1,-75.0,73.3333333333,0.0425,1,-51.0,50.0,0.0078,0,xx,yy,zz,0,xx,yy,zz,ap2
sta1,1,-75.0,73.3333333333,0.0419,1,-73.0,61.1111111111,0.0399,1,-76.0,53.3333333333,0.0405,1,-76.0,35.0,0.0502,ap4
sta2,1,-64.0,60.0,0.0185,1,-75.0,61.1111111111,0.0475,0,xx,yy,zz,0,xx,yy,zz,ap1
sta3,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0330,ap4
sta4,1,-65.0,60.0,0.0189,1,-75.0,61.1111111111,0.0498,0,xx,yy,zz,1,-76.0,45.0,0.0541,ap1
sta5,0,xx,yy,zz,1,-69.0,61.1111111111,0.0307,1,-67.0,40.0,0.0206,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,1,-61.0,50.0,0.0168,0,xx,yy,zz,0,xx,yy,zz,ap2
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0337,1,-72.0,35.0,0.0385,ap4
sta8,1,-61.0,60.0,0.0138,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-73.0,73.3333333333,0.0367,0,xx,yy,zz,0,xx,yy,zz,1,-72.0,35.0,0.0384,ap4
sta10,1,-62.0,60.0,0.0156,1,-75.0,61.1111111111,0.0473,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-67.0,61.1111111111,0.0266,1,-69.0,40.0,0.0247,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-74.0,61.1111111111,0.0461,1,-61.0,40.0,0.0132,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0416,1,-70.0,35.0,0.0336,ap4
sta14,1,-61.0,60.0,0.0143,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-57.0,60.0,0.0103,1,-74.0,61.1111111111,0.0451,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-61.0,40.0,0.0130,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,40.0,0.0186,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0378,1,-71.0,35.0,0.0345,ap4
sta20,1,-73.0,73.3333333333,0.0350,1,-65.0,50.0,0.0222,0,xx,yy,zz,0,xx,yy,zz,ap2
sta22,0,xx,yy,zz,1,-52.0,50.0,0.0083,1,-76.0,53.3333333333,0.0422,0,xx,yy,zz,ap2
sta24,1,-75.0,73.3333333333,0.0429,1,-50.0,50.0,0.0071,0,xx,yy,zz,0,xx,yy,zz,ap2
sta1,1,-75.0,73.3333333333,0.0422,1,-72.0,61.1111111111,0.0398,1,-76.0,53.3333333333,0.0401,1,-76.0,35.0,0.0502,ap4
sta2,1,-64.0,60.0,0.0178,1,-75.0,61.1111111111,0.0476,0,xx,yy,zz,0,xx,yy,zz,ap1
sta3,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0325,ap4
sta4,1,-65.0,60.0,0.0193,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0535,ap1
sta5,0,xx,yy,zz,1,-69.0,61.1111111111,0.0307,1,-67.0,40.0,0.0203,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,1,-61.0,50.0,0.0160,0,xx,yy,zz,0,xx,yy,zz,ap2
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0337,1,-72.0,35.0,0.0385,ap4
sta8,1,-60.0,60.0,0.0134,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-73.0,73.3333333333,0.0367,0,xx,yy,zz,0,xx,yy,zz,1,-72.0,35.0,0.0395,ap4
sta10,1,-61.0,60.0,0.0137,1,-75.0,61.1111111111,0.0472,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-66.0,61.1111111111,0.0247,1,-70.0,40.0,0.0266,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-74.0,61.1111111111,0.0457,1,-59.0,40.0,0.0115,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0397,1,-71.0,35.0,0.0354,ap4
sta14,1,-62.0,60.0,0.0155,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-55.0,60.0,0.0091,1,-74.0,61.1111111111,0.0443,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-62.0,40.0,0.0146,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,40.0,0.0166,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0379,1,-71.0,35.0,0.0342,ap4
sta20,1,-72.0,73.3333333333,0.0335,1,-66.0,50.0,0.0240,0,xx,yy,zz,0,xx,yy,zz,ap2
sta22,0,xx,yy,zz,1,-49.0,50.0,0.0065,1,-77.0,53.3333333333,0.0441,0,xx,yy,zz,ap2
sta24,1,-75.0,73.3333333333,0.0411,1,-53.0,50.0,0.0089,0,xx,yy,zz,0,xx,yy,zz,ap2
sta1,1,-75.0,73.3333333333,0.0426,1,-72.0,61.1111111111,0.0397,1,-75.0,53.3333333333,0.0398,1,-76.0,35.0,0.0503,ap4
sta2,1,-64.0,60.0,0.0172,1,-75.0,61.1111111111,0.0477,0,xx,yy,zz,0,xx,yy,zz,ap1
sta3,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0320,ap4
sta4,1,-65.0,60.0,0.0198,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0529,ap1
sta5,0,xx,yy,zz,1,-69.0,61.1111111111,0.0308,1,-67.0,40.0,0.0200,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,1,-60.0,50.0,0.0152,0,xx,yy,zz,0,xx,yy,zz,ap2
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0338,1,-72.0,35.0,0.0384,ap4
sta8,1,-60.0,60.0,0.0131,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-73.0,73.3333333333,0.0348,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,35.0,0.0410,ap4
sta10,1,-61.0,60.0,0.0137,1,-75.0,61.1111111111,0.0492,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-65.0,61.1111111111,0.0228,1,-71.0,40.0,0.0284,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-74.0,61.1111111111,0.0438,1,-60.0,40.0,0.0124,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0416,1,-70.0,35.0,0.0336,ap4
sta14,1,-63.0,60.0,0.0169,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-53.0,60.0,0.0076,1,-74.0,61.1111111111,0.0461,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-61.0,40.0,0.0130,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,40.0,0.0186,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0360,1,-71.0,35.0,0.0361,ap4
sta20,1,-73.0,73.3333333333,0.0350,1,-65.0,50.0,0.0222,0,xx,yy,zz,0,xx,yy,zz,ap2
sta22,0,xx,yy,zz,1,-48.0,50.0,0.0059,1,-77.0,53.3333333333,0.0441,0,xx,yy,zz,ap2
sta24,1,-75.0,73.3333333333,0.0406,1,-54.0,50.0,0.0095,0,xx,yy,zz,0,xx,yy,zz,ap2
sta1,1,-75.0,73.3333333333,0.0429,1,-72.0,61.1111111111,0.0396,1,-75.0,53.3333333333,0.0394,1,-76.0,35.0,0.0504,ap4
sta2,1,-63.0,60.0,0.0166,1,-75.0,61.1111111111,0.0478,0,xx,yy,zz,0,xx,yy,zz,ap1
sta3,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0315,ap4
sta4,1,-66.0,60.0,0.0203,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0523,ap1
sta5,0,xx,yy,zz,1,-69.0,61.1111111111,0.0309,1,-66.0,40.0,0.0197,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,1,-59.0,50.0,0.0144,0,xx,yy,zz,0,xx,yy,zz,ap2
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0338,1,-72.0,35.0,0.0384,ap4
sta8,1,-60.0,60.0,0.0127,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-72.0,73.3333333333,0.0329,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,35.0,0.0426,ap4
sta10,1,-61.0,60.0,0.0137,1,-75.0,61.1111111111,0.0472,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-64.0,61.1111111111,0.0210,1,-72.0,40.0,0.0303,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-74.0,61.1111111111,0.0442,1,-62.0,40.0,0.0141,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-75.0,53.3333333333,0.0397,1,-71.0,35.0,0.0354,ap4
sta14,1,-64.0,60.0,0.0183,0,xx,yy,zz,0,xx,yy,zz,1,-77.0,45.0,0.0555,ap1
sta15,1,-51.0,60.0,0.0065,1,-74.0,61.1111111111,0.0454,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-62.0,40.0,0.0146,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,40.0,0.0166,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0341,1,-72.0,35.0,0.0381,ap4
sta20,1,-73.0,73.3333333333,0.0365,1,-64.0,50.0,0.0205,0,xx,yy,zz,0,xx,yy,zz,ap2
sta22,0,xx,yy,zz,1,-43.0,50.0,0.0040,0,xx,yy,zz,0,xx,yy,zz,ap2
sta24,1,-75.0,73.3333333333,0.0411,1,-53.0,50.0,0.0089,0,xx,yy,zz,0,xx,yy,zz,ap2
sta1,1,-76.0,73.3333333333,0.0432,1,-72.0,61.1111111111,0.0395,1,-75.0,53.3333333333,0.0390,1,-76.0,35.0,0.0506,ap4
sta2,1,-63.0,60.0,0.0160,1,-75.0,61.1111111111,0.0479,0,xx,yy,zz,0,xx,yy,zz,ap1
sta3,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0310,ap4
sta4,1,-66.0,60.0,0.0209,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0517,ap1
sta5,0,xx,yy,zz,1,-69.0,61.1111111111,0.0311,1,-66.0,40.0,0.0194,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,1,-59.0,50.0,0.0136,0,xx,yy,zz,0,xx,yy,zz,ap2
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0338,1,-72.0,35.0,0.0383,ap4
sta8,1,-59.0,60.0,0.0124,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-73.0,73.3333333333,0.0348,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,35.0,0.0410,ap4
sta10,1,-61.0,60.0,0.0140,1,-74.0,61.1111111111,0.0453,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-65.0,61.1111111111,0.0228,1,-71.0,40.0,0.0284,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-73.0,61.1111111111,0.0424,1,-63.0,40.0,0.0151,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0401,1,-71.0,35.0,0.0361,ap4
sta14,1,-65.0,60.0,0.0199,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0536,ap1
sta15,1,-54.0,60.0,0.0083,1,-74.0,61.1111111111,0.0436,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,40.0,0.0162,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,0,xx,yy,zz,1,-63.0,40.0,0.0147,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0321,1,-73.0,35.0,0.0400,ap4
sta20,1,-73.0,73.3333333333,0.0350,1,-65.0,50.0,0.0222,0,xx,yy,zz,0,xx,yy,zz,ap2
sta22,0,xx,yy,zz,1,-48.0,50.0,0.0059,1,-77.0,53.3333333333,0.0441,0,xx,yy,zz,ap2
sta24,1,-75.0,73.3333333333,0.0416,1,-53.0,50.0,0.0088,0,xx,yy,zz,0,xx,yy,zz,ap2
sta1,1,-76.0,73.3333333333,0.0435,1,-72.0,61.1111111111,0.0394,1,-75.0,53.3333333333,0.0386,1,-76.0,35.0,0.0507,ap4
sta2,1,-62.0,60.0,0.0154,1,-75.0,61.1111111111,0.0480,0,xx,yy,zz,0,xx,yy,zz,ap1
sta3,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0305,ap4
sta4,1,-66.0,60.0,0.0214,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0511,ap1
sta5,0,xx,yy,zz,1,-69.0,61.1111111111,0.0312,1,-66.0,40.0,0.0191,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,1,-58.0,50.0,0.0128,0,xx,yy,zz,0,xx,yy,zz,ap2
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0339,1,-72.0,35.0,0.0383,ap4
sta8,1,-59.0,60.0,0.0121,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-72.0,73.3333333333,0.0329,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,35.0,0.0426,ap4
sta10,1,-59.0,60.0,0.0121,1,-74.0,61.1111111111,0.0453,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-66.0,61.1111111111,0.0247,1,-70.0,40.0,0.0266,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-73.0,61.1111111111,0.0405,1,-64.0,40.0,0.0163,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0405,1,-72.0,35.0,0.0370,ap4
sta14,1,-64.0,60.0,0.0183,0,xx,yy,zz,0,xx,yy,zz,1,-77.0,45.0,0.0555,ap1
sta15,1,-55.0,60.0,0.0091,1,-74.0,61.1111111111,0.0443,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-63.0,40.0,0.0153,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,0,xx,yy,zz,1,-63.0,40.0,0.0149,0,xx,yy,zz,ap3
sta19,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0341,1,-72.0,35.0,0.0381,ap4
sta20,1,-72.0,73.3333333333,0.0335,1,-66.0,50.0,0.0240,0,xx,yy,zz,0,xx,yy,zz,ap2
sta22,0,xx,yy,zz,1,-43.0,50.0,0.0040,0,xx,yy,zz,0,xx,yy,zz,ap2
sta24,1,-75.0,73.3333333333,0.0411,1,-53.0,50.0,0.0089,0,xx,yy,zz,0,xx,yy,zz,ap2
sta1,1,-76.0,73.3333333333,0.0439,1,-72.0,61.1111111111,0.0393,1,-75.0,53.3333333333,0.0383,1,-76.0,35.0,0.0509,ap4
sta2,1,-62.0,60.0,0.0147,1,-75.0,61.1111111111,0.0480,0,xx,yy,zz,0,xx,yy,zz,ap1
sta3,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0300,ap4
sta4,1,-67.0,60.0,0.0220,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,45.0,0.0505,ap1
sta5,0,xx,yy,zz,1,-69.0,61.1111111111,0.0313,1,-66.0,40.0,0.0189,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,1,-57.0,50.0,0.0120,0,xx,yy,zz,0,xx,yy,zz,ap2
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0339,1,-72.0,35.0,0.0382,ap4
sta8,1,-59.0,60.0,0.0118,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-72.0,73.3333333333,0.0330,1,-75.0,61.1111111111,0.0497,0,xx,yy,zz,1,-74.0,35.0,0.0437,ap4
sta10,1,-61.0,60.0,0.0140,1,-74.0,61.1111111111,0.0453,0,xx,yy,zz,0,xx,yy,zz,ap1
sta11,0,xx,yy,zz,1,-67.0,61.1111111111,0.0266,1,-69.0,40.0,0.0247,0,xx,yy,zz,ap3
sta12,0,xx,yy,zz,1,-73.0,61.1111111111,0.0400,1,-63.0,40.0,0.0149,0,xx,yy,zz,ap3
sta13,0,xx,yy,zz,0,xx,yy,zz,1,-76.0,53.3333333333,0.0424,1,-71.0,35.0,0.0353,ap4
sta14,1,-65.0,60.0,0.0196,0,xx,yy,zz,0,xx,yy,zz,1,-77.0,45.0,0.0551,ap1
sta15,1,-53.0,60.0,0.0076,1,-74.0,61.1111111111,0.0461,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-61.0,40.0,0.0136,0,xx,yy,zz,ap3
