station,aps_range,ap,rssi,num_sta,dist,cons_bat,associatedTo
sta1,12,2,-70.0,5,33.54,0.3354,1
sta2,3,3,-74.0,5,34.71,0.3471,3
sta3,421,4,-74.0,3,45.4,0.454,4
sta3,421,2,-74.0,5,45.4,0.454,4
sta3,421,1,-74.0,4,37.16,0.3716,4
sta4,34,3,-72.0,5,30.61,0.3061,3
sta4,34,4,-74.0,3,44.01,0.4401,3
sta5,32,3,-69.0,5,24.52,0.2452,3
sta5,32,2,-72.0,5,38.48,0.3848,3
sta1,124,1,-73.0,4,35.23,0.3523,1
sta1,124,2,-71.0,5,34.37,0.3437,1
sta1,124,4,-77.0,3,56.22,0.5622,1
sta2,3,3,-74.0,5,36.67,0.3667,3
sta3,421,4,-73.0,3,42.3,0.423,4
sta3,421,2,-75.0,5,48.26,0.4826,4
sta3,421,1,-74.0,4,39.36,0.3936,4
sta4,34,3,-74.0,5,35.0,0.35,3
sta4,34,4,-73.0,3,40.8,0.408,3
sta5,324,3,-69.0,5,25.0,0.25,3
sta5,324,2,-73.0,5,40.31,0.4031,3
sta5,324,4,-77.0,3,55.36,0.5536,3
sta1,1243,1,-74.0,4,37.48,0.3748,1
sta1,1243,2,-71.0,5,36.12,0.3612,1
sta1,1243,4,-76.0,4,54.08,0.5408,1
sta1,1243,3,-77.0,4,43.42,0.4342,1
sta2,3,3,-74.0,4,36.35,0.3635,3
sta3,421,4,-74.0,4,44.28,0.4428,4
sta3,421,2,-74.0,5,46.27,0.4627,4
sta3,421,1,-74.0,4,38.48,0.3848,4
sta4,34,3,-75.0,4,37.8,0.378,4
sta4,34,4,-72.0,4,38.33,0.3833,4
sta5,324,3,-69.0,4,24.6,0.246,3
sta5,324,2,-74.0,5,44.78,0.4478,3
sta5,324,4,-76.0,4,52.2,0.522,3
sta1,124,1,-72.0,4,33.96,0.3396,1
sta1,124,2,-72.0,5,38.64,0.3864,1
sta1,124,4,-76.0,4,52.47,0.5247,1
sta2,3,3,-74.0,4,36.01,0.3601,3
sta3,421,4,-74.0,4,45.4,0.454,4
sta3,421,2,-74.0,5,45.4,0.454,4
sta3,421,1,-74.0,4,37.16,0.3716,4
sta4,34,3,-75.0,4,37.54,0.3754,4
sta4,34,4,-72.0,4,37.0,0.37,4
sta5,324,3,-68.0,4,23.26,0.2326,3
sta5,324,2,-74.0,5,44.28,0.4428,3
sta5,324,4,-76.0,4,53.49,0.5349,3
sta1,124,1,-72.0,4,32.76,0.3276,1
sta1,124,2,-72.0,5,37.85,0.3785,1
sta1,124,4,-76.0,4,53.6,0.536,1
sta2,3,3,-75.0,4,39.0,0.39,3
sta3,421,4,-74.0,4,44.28,0.4428,4
sta3,421,2,-74.0,5,46.27,0.4627,4
sta3,421,1,-74.0,4,38.48,0.3848,4
sta4,34,3,-76.0,4,40.36,0.4036,4
sta4,34,4,-70.0,4,32.7,0.327,4
sta5,324,3,-68.0,4,23.09,0.2309,3
sta5,324,2,-73.0,5,41.15,0.4115,3
sta5,324,4,-77.0,4,55.97,0.5597,3
sta1,124,1,-72.0,4,33.24,0.3324,1
sta1,124,2,-72.0,5,39.81,0.3981,1
sta1,124,4,-76.0,4,51.62,0.5162,1
sta2,3,3,-76.0,4,40.01,0.4001,3
sta3,421,4,-75.0,4,47.38,0.4738,4
sta3,421,2,-74.0,5,43.42,0.4342,4
sta3,421,1,-73.0,4,36.4,0.364,4
sta4,34,3,-74.0,4,36.24,0.3624,4
sta4,34,4,-71.0,4,36.24,0.3624,4
sta5,32,3,-65.0,4,18.03,0.1803,3
sta5,32,2,-73.0,5,42.72,0.4272,3
sta1,124,1,-71.0,4,30.08,0.3008,1
sta1,124,2,-72.0,5,39.56,0.3956,1
sta1,124,4,-76.0,4,53.15,0.5315,1
sta2,3,3,-74.0,4,36.01,0.3601,3
sta3,421,4,-74.0,4,45.4,0.454,4
sta3,421,2,-74.0,5,45.4,0.454,4
sta3,421,1,-74.0,4,37.16,0.3716,4
sta4,34,3,-75.0,4,38.9,0.389,4
sta4,34,4,-71.0,4,34.54,0.3454,4
sta5,32,3,-65.0,4,17.46,0.1746,3
sta5,32,2,-73.0,5,41.05,0.4105,3
sta1,124,1,-71.0,4,30.08,0.3008,1
sta1,124,2,-73.0,5,42.72,0.4272,1
sta1,124,4,-76.0,4,50.45,0.5045,1
sta2,3,3,-75.0,4,37.05,0.3705,3
sta3,421,4,-75.0,4,48.26,0.4826,4
sta3,421,2,-73.0,5,42.3,0.423,4
sta3,421,1,-74.0,4,37.0,0.37,4
sta4,34,3,-76.0,4,41.87,0.4187,4
sta4,34,4,-69.0,4,30.87,0.3087,4
sta5,32,3,-62.0,4,14.32,0.1432,3
sta5,32,2,-74.0,5,45.0,0.45,3
sta1,124,1,-70.0,4,27.51,0.2751,1
sta1,124,2,-73.0,5,41.44,0.4144,1
sta1,124,4,-76.0,4,52.89,0.5289,1
sta2,3,3,-75.0,4,37.05,0.3705,3
sta3,421,4,-75.0,4,49.65,0.4965,4
sta3,421,2,-73.0,5,41.77,0.4177,4
sta3,421,1,-72.0,4,33.84,0.3384,4
sta4,34,3,-76.0,4,41.05,0.4105,4
sta4,34,4,-69.0,4,31.06,0.3106,4
sta5,32,3,-62.0,4,13.89,0.1389,3
sta5,32,2,-74.0,5,46.4,0.464,3
sta1,124,1,-69.0,4,26.48,0.2648,1
sta1,124,2,-72.0,5,37.7,0.377,1
sta1,124,4,-77.0,4,56.75,0.5675,1
sta2,3,3,-73.0,4,34.13,0.3413,3
sta3,421,4,-76.0,4,51.97,0.5197,4
sta3,421,2,-73.0,5,40.26,0.4026,4
sta3,421,1,-71.0,4,31.32,0.3132,4
sta4,34,3,-76.0,4,42.01,0.4201,4
sta4,34,4,-69.0,4,30.41,0.3041,4
sta5,32,3,-61.0,4,13.0,0.13,3
sta5,32,2,-74.0,5,44.82,0.4482,3
sta1,124,1,-69.0,4,26.25,0.2625,1
sta1,124,2,-73.0,5,40.85,0.4085,1
sta1,124,4,-77.0,4,54.12,0.5412,1
sta2,3,3,-75.0,4,38.12,0.3812,3
sta3,421,4,-76.0,4,50.49,0.5049,4
sta3,421,2,-73.0,5,40.61,0.4061,4
sta3,421,1,-73.0,4,34.48,0.3448,4
sta4,34,3,-76.0,4,42.01,0.4201,4
sta4,34,4,-69.0,4,30.41,0.3041,4
sta5,32,3,-63.0,4,15.65,0.1565,3
sta5,32,2,-74.0,5,45.22,0.4522,3
sta1,124,1,-69.0,4,26.93,0.2693,1
sta1,124,2,-73.0,5,42.72,0.4272,1
sta1,124,4,-76.0,4,52.2,0.522,1
sta2,3,3,-75.0,4,38.12,0.3812,3
sta3,421,4,-76.0,4,50.49,0.5049,4
sta3,421,2,-73.0,5,40.61,0.4061,4
sta3,421,1,-73.0,4,34.48,0.3448,4
sta4,34,3,-75.0,4,38.95,0.3895,4
sta4,34,4,-70.0,4,34.01,0.3401,4
sta5,32,3,-65.0,4,17.46,0.1746,3
sta5,32,2,-74.0,5,44.1,0.441,3
sta1,124,1,-68.0,4,25.08,0.2508,1
sta1,124,2,-74.0,5,43.46,0.4346,1
sta1,124,4,-76.0,4,52.81,0.5281,1
sta2,3,3,-75.0,4,37.05,0.3705,3
sta3,421,4,-75.0,4,50.01,0.5001,4
sta3,421,2,-73.0,5,42.2,0.422,4
sta3,421,1,-72.0,4,31.95,0.3195,4
sta4,34,3,-75.0,4,38.01,0.3801,4
sta4,34,4,-70.0,4,34.13,0.3413,4
sta5,32,3,-63.0,4,15.0,0.15,3
sta5,32,2,-75.0,5,48.01,0.4801,3
sta1,124,1,-68.0,4,24.6,0.246,1
sta1,124,2,-74.0,5,44.78,0.4478,1
sta1,124,4,-76.0,4,52.2,0.522,1
sta2,3,3,-74.0,4,35.06,0.3506,3
sta3,421,4,-76.0,4,52.77,0.5277,4
sta3,421,2,-72.0,5,39.05,0.3905,4
sta3,421,1,-72.0,4,32.02,0.3202,4
sta4,34,3,-77.0,4,43.6,0.436,4
sta4,34,4,-68.0,4,28.65,0.2865,4
sta5,32,3,-61.0,4,13.0,0.13,3
sta5,32,2,-74.0,5,44.82,0.4482,3
sta1,124,1,-67.0,4,23.09,0.2309,1
sta1,124,2,-73.0,5,41.15,0.4115,1
sta1,124,4,-77.0,4,55.97,0.5597,1
sta2,3,3,-73.0,4,32.14,0.3214,3
sta3,421,4,-76.0,4,53.15,0.5315,4
sta3,421,2,-72.0,5,39.56,0.3956,4
sta3,421,1,-71.0,4,30.08,0.3008,4
sta4,34,3,-77.0,4,44.42,0.4442,4
sta4,34,4,-68.0,4,27.8,0.278,4
sta5,32,3,-60.0,4,12.21,0.1221,3
sta5,32,2,-75.0,5,47.63,0.4763,3
sta1,12,1,-67.0,4,22.56,0.2256,1
sta1,12,2,-72.0,5,39.36,0.3936,1
sta2,3,3,-74.0,4,34.37,0.3437,3
sta3,421,4,-76.0,4,53.94,0.5394,4
sta3,421,2,-72.0,5,38.33,0.3833,4
sta3,421,1,-71.0,4,30.81,0.3081,4
sta4,4,4,-66.0,4,24.76,0.2476,4
sta5,3,3,-63.0,4,14.87,0.1487,3
sta1,124,1,-67.0,4,23.09,0.2309,1
sta1,124,2,-73.0,5,41.15,0.4115,1
sta1,124,4,-77.0,4,55.97,0.5597,1
sta2,3,3,-74.0,4,34.37,0.3437,3
sta3,421,4,-77.0,4,55.11,0.5511,4
sta3,421,2,-72.0,5,37.64,0.3764,4
sta3,421,1,-71.0,4,29.61,0.2961,4
sta4,4,4,-67.0,4,26.4,0.264,4
sta5,3,3,-60.0,4,12.04,0.1204,3
sta1,124,1,-69.0,5,26.25,0.2625,1
sta1,124,2,-73.0,5,40.85,0.4085,1
sta1,124,4,-77.0,3,54.12,0.5412,1
sta2,3,3,-73.0,4,33.24,0.3324,3
sta3,21,2,-70.0,5,32.76,0.3276,1
sta3,21,1,-72.0,5,33.06,0.3306,1
sta4,43,4,-68.0,3,28.3,0.283,4
sta4,43,3,-77.0,4,43.83,0.4383,4
sta5,3,3,-58.0,4,10.63,0.1063,3
sta1,124,1,-70.0,5,27.51,0.2751,1
sta1,124,2,-73.0,5,41.44,0.4144,1
sta1,124,4,-76.0,3,52.89,0.5289,1
sta2,3,3,-73.0,4,33.24,0.3324,3
sta3,21,2,-70.0,5,32.76,0.3276,1
sta3,21,1,-72.0,5,33.06,0.3306,1
sta4,43,4,-68.0,3,29.21,0.2921,4
sta4,43,3,-77.0,4,43.05,0.4305,4
sta5,3,3,-60.0,4,12.04,0.1204,3
sta1,124,1,-69.0,5,26.93,0.2693,1
sta1,124,2,-73.0,5,42.72,0.4272,1
sta1,124,4,-76.0,3,52.2,0.522,1
sta2,3,3,-73.0,4,32.39,0.3239,3
sta3,213,2,-69.0,5,31.26,0.3126,1
sta3,213,1,-73.0,5,36.01,0.3601,1
sta3,213,3,-77.0,4,44.01,0.4401,1
sta4,43,4,-68.0,3,29.07,0.2907,4
sta4,43,3,-77.0,4,43.42,0.4342,4
sta5,32,3,-62.0,4,13.6,0.136,3
sta5,32,2,-75.0,5,47.8,0.478,3
sta1,124,1,-67.0,5,22.83,0.2283,1
sta1,124,2,-74.0,5,45.62,0.4562,1
sta1,124,4,-76.0,3,52.92,0.5292,1
sta2,3,3,-71.0,4,27.29,0.2729,3
sta3,21,2,-70.0,5,32.39,0.3239,1
sta3,21,1,-73.0,5,35.06,0.3506,1
sta4,43,4,-70.0,3,33.42,0.3342,4
sta4,43,3,-75.0,4,38.95,0.3895,4
sta5,324,3,-65.0,4,17.8,0.178,3
sta5,324,2,-75.0,5,48.55,0.4855,3
sta5,324,4,-77.0,3,55.47,0.5547,3
sta1,124,1,-68.0,5,24.6,0.246,1
sta1,124,2,-74.0,5,44.78,0.4478,1
sta1,124,4,-76.0,3,52.2,0.522,1
sta2,3,3,-71.0,4,27.29,0.2729,3
sta3,21,2,-68.0,5,28.86,0.2886,1
sta3,21,1,-72.0,5,33.06,0.3306,1
sta4,43,4,-71.0,3,36.12,0.3612,4
sta4,43,3,-74.0,4,36.67,0.3667,4
sta5,34,3,-65.0,4,17.69,0.1769,3
sta5,34,4,-77.0,3,54.71,0.5471,3
sta1,124,1,-67.0,5,21.93,0.2193,1
sta1,124,2,-74.0,5,43.83,0.4383,1
sta1,124,4,-77.0,3,54.78,0.5478,1
sta2,3,3,-71.0,4,28.16,0.2816,3
sta3,21,2,-68.0,5,27.51,0.2751,1
sta3,21,1,-71.0,5,31.26,0.3126,1
sta4,43,4,-70.0,3,31.83,0.3183,4
sta4,43,3,-76.0,4,41.15,0.4115,4
sta5,34,3,-65.0,4,17.69,0.1769,3
sta5,34,4,-77.0,3,54.71,0.5471,3
sta1,124,1,-66.0,5,20.62,0.2062,1
sta1,124,2,-74.0,5,43.42,0.4342,1
sta1,124,4,-77.0,3,56.08,0.5608,1
sta2,3,3,-69.0,4,25.08,0.2508,3
sta3,21,2,-68.0,5,28.23,0.2823,1
sta3,21,1,-70.0,5,29.27,0.2927,1
sta4,4,4,-68.0,3,27.59,0.2759,4
sta5,34,3,-65.0,4,17.69,0.1769,3
sta5,34,4,-77.0,3,54.71,0.5471,3
sta1,12,1,-65.0,5,19.31,0.1931,1
sta1,12,2,-74.0,5,43.05,0.4305,1
sta2,3,3,-71.0,4,28.02,0.2802,3
sta3,21,2,-65.0,5,21.93,0.2193,1
sta3,21,1,-72.0,5,32.57,0.3257,1
sta4,4,4,-67.0,3,26.17,0.2617,4
sta5,3,3,-63.0,4,14.87,0.1487,3
sta1,124,1,-67.0,5,22.47,0.2247,1
sta1,124,2,-73.0,5,42.49,0.4249,1
sta1,124,4,-77.0,3,55.36,0.5536,1
sta2,3,3,-72.0,4,30.15,0.3015,3
sta3,21,2,-67.0,5,25.63,0.2563,1
sta3,21,1,-71.0,5,31.58,0.3158,1
sta4,4,4,-68.0,3,29.21,0.2921,4
sta5,32,3,-60.0,4,12.21,0.1221,3
sta5,32,2,-75.0,5,47.63,0.4763,3
sta1,124,1,-68.0,5,23.85,0.2385,1
sta1,124,2,-75.0,5,47.42,0.4742,1
sta1,124,4,-76.0,3,51.08,0.5108,1
sta2,3,3,-72.0,4,31.58,0.3158,3
sta3,21,2,-65.0,5,21.93,0.2193,1
sta3,21,1,-72.0,5,32.57,0.3257,1
sta4,43,4,-70.0,3,32.45,0.3245,4
sta4,43,3,-77.0,4,43.97,0.4397,4
sta5,32,3,-57.0,4,9.85,0.0985,3
sta5,32,2,-74.0,5,46.01,0.4601,3
sta1,124,1,-67.0,5,23.26,0.2326,1
sta1,124,2,-74.0,5,44.28,0.4428,1
sta1,124,4,-76.0,3,53.49,0.5349,1
sta2,3,3,-72.0,4,30.81,0.3081,3
sta3,21,2,-64.0,5,20.62,0.2062,1
sta3,21,1,-72.0,5,33.84,0.3384,1
sta4,43,4,-70.0,3,33.42,0.3342,4
sta4,43,3,-76.0,4,41.44,0.4144,4
sta5,32,3,-56.0,4,9.22,0.0922,3
sta5,32,2,-75.0,5,48.84,0.4884,3
sta1,124,1,-68.0,5,24.35,0.2435,1
sta1,124,2,-73.0,5,41.63,0.4163,1
sta1,124,4,-77.0,3,54.71,0.5471,1
sta2,3,3,-72.0,4,30.08,0.3008,3
sta3,21,2,-64.0,5,20.12,0.2012,1
sta3,21,1,-72.0,5,33.24,0.3324,1
sta4,43,4,-69.0,3,30.48,0.3048,4
sta4,43,3,-77.0,4,43.46,0.4346,4
sta5,32,3,-58.0,4,10.63,0.1063,3
sta5,32,2,-75.0,5,48.92,0.4892,3
sta1,124,1,-68.0,5,25.08,0.2508,1
sta1,124,2,-74.0,5,43.46,0.4346,1
sta1,124,4,-76.0,3,52.81,0.5281,1
sta2,3,3,-70.0,4,26.48,0.2648,3
sta3,21,2,-64.0,5,21.1,0.211,1
sta3,21,1,-71.0,5,31.38,0.3138,1
sta4,43,4,-68.0,3,29.07,0.2907,4
sta4,43,3,-77.0,4,44.78,0.4478,4
sta5,3,3,-56.0,4,9.22,0.0922,3
sta1,124,1,-70.0,5,27.51,0.2751,1
sta1,124,2,-73.0,5,41.44,0.4144,1
sta1,124,4,-76.0,3,52.89,0.5289,1
sta2,3,3,-68.0,4,21.84,0.2184,3
sta3,21,2,-65.0,5,22.47,0.2247,1
sta3,21,1,-72.0,5,33.24,0.3324,1
sta4,4,4,-67.0,3,25.24,0.2524,4
sta5,32,3,-56.0,4,9.22,0.0922,3
sta5,32,2,-75.0,5,48.84,0.4884,3
sta1,12,1,-66.0,4,21.38,0.2138,1
sta1,12,2,-72.0,6,38.95,0.3895,1
sta2,3,3,-67.0,4,20.62,0.2062,3
sta3,21,2,-62.0,6,17.46,0.1746,2
sta3,21,1,-73.0,4,35.85,0.3585,2
sta4,4,4,-67.0,3,26.93,0.2693,4
sta5,3,3,-54.0,4,7.81,0.0781,3
sta1,12,1,-67.0,4,21.84,0.2184,1
sta1,12,2,-73.0,6,40.71,0.4071,1
sta2,3,3,-68.0,4,23.09,0.2309,3
sta3,21,2,-62.0,6,18.36,0.1836,2
sta3,21,1,-72.0,4,34.01,0.3401,2
sta4,4,4,-65.0,3,21.93,0.2193,4
sta5,3,3,-54.0,4,7.81,0.0781,3
sta1,12,1,-67.0,4,22.2,0.222,1
sta1,12,2,-72.0,6,37.59,0.3759,1
sta2,3,3,-69.0,4,24.35,0.2435,3
sta3,21,2,-61.0,6,16.64,0.1664,2
sta3,21,1,-73.0,4,34.89,0.3489,2
sta4,4,4,-65.0,3,22.47,0.2247,4
sta5,3,3,-59.0,4,10.82,0.1082,3
sta1,12,1,-69.0,4,25.32,0.2532,1
sta1,12,2,-72.0,6,37.16,0.3716,1
sta2,3,3,-71.0,4,28.23,0.2823,3
sta3,21,2,-61.0,6,16.4,0.164,2
sta3,21,1,-72.0,4,33.6,0.336,2
sta4,4,4,-64.0,3,21.1,0.211,4
sta5,3,3,-60.0,4,12.04,0.1204,3
sta1,12,1,-70.0,4,28.16,0.2816,1
sta1,12,2,-71.0,6,35.11,0.3511,1
sta2,3,3,-71.0,4,27.73,0.2773,3
sta3,21,2,-57.0,6,12.53,0.1253,2
sta3,21,1,-74.0,4,37.64,0.3764,2
sta4,4,4,-65.0,3,22.83,0.2283,4
sta5,32,3,-63.0,4,14.87,0.1487,3
sta5,32,2,-75.0,6,49.41,0.4941,3
sta1,12,1,-71.0,4,30.15,0.3015,1
sta1,12,2,-71.0,6,34.48,0.3448,1
sta2,3,3,-71.0,4,28.79,0.2879,3
sta3,21,2,-57.0,6,12.53,0.1253,2
sta3,21,1,-74.0,4,37.64,0.3764,2
sta4,4,4,-66.0,3,23.6,0.236,4
sta5,32,3,-62.0,4,13.6,0.136,3
sta5,32,2,-75.0,6,47.8,0.478,3
sta1,12,1,-71.0,4,31.0,0.31,1
sta1,12,2,-69.0,6,31.32,0.3132,1
sta2,3,3,-70.0,4,25.94,0.2594,3
sta3,21,2,-60.0,6,14.87,0.1487,2
sta3,21,1,-73.0,4,35.51,0.3551,2
sta4,4,4,-66.0,3,24.6,0.246,4
sta5,32,3,-64.0,4,16.64,0.1664,3
sta5,32,2,-75.0,6,46.87,0.4687,3
sta1,12,1,-69.0,4,27.07,0.2707,1
sta1,12,2,-69.0,6,30.87,0.3087,1
sta2,3,3,-68.0,4,23.26,0.2326,3
sta3,21,2,-58.0,6,13.45,0.1345,2
sta3,21,1,-74.0,4,36.89,0.3689,2
sta4,4,4,-65.0,3,23.09,0.2309,4
sta5,34,3,-67.0,4,20.52,0.2052,3
sta5,34,4,-76.0,3,52.35,0.5235,3
sta1,12,1,-68.0,4,25.0,0.25,1
sta1,12,2,-70.0,6,33.54,0.3354,1
sta2,3,3,-67.0,4,20.62,0.2062,3
sta3,21,2,-57.0,6,12.04,0.1204,2
sta3,21,1,-74.0,4,38.01,0.3801,2
sta4,4,4,-65.0,3,23.09,0.2309,4
sta5,34,3,-69.0,4,23.43,0.2343,3
sta5,34,4,-75.0,3,50.09,0.5009,3
sta1,12,1,-69.0,4,27.07,0.2707,1
sta1,12,2,-71.0,6,34.54,0.3454,1
sta2,3,3,-65.0,4,18.03,0.1803,3
sta3,21,2,-56.0,6,11.18,0.1118,2
sta3,21,1,-75.0,4,40.31,0.4031,2
sta4,4,4,-67.0,3,26.93,0.2693,4
sta5,342,3,-68.0,4,22.47,0.2247,3
sta5,342,4,-76.0,3,52.39,0.5239,3
sta5,342,2,-75.0,6,46.96,0.4696,3
sta1,12,1,-69.0,4,26.02,0.2602,1
sta1,12,2,-70.0,6,34.01,0.3401,1
sta2,3,3,-65.0,4,17.46,0.1746,3
sta3,21,2,-54.0,6,9.43,0.0943,2
sta3,21,1,-75.0,4,41.34,0.4134,2
sta4,4,4,-67.0,3,25.71,0.2571,4
sta5,342,3,-67.0,4,21.1,0.211,3
sta5,342,4,-76.0,3,53.71,0.5371,3
sta5,342,2,-75.0,6,46.53,0.4653,3
sta1,12,1,-70.0,4,27.29,0.2729,1
sta1,12,2,-68.0,6,29.07,0.2907,1
sta2,3,3,-63.0,4,15.52,0.1552,3
sta3,21,2,-53.0,6,9.22,0.0922,2
sta3,21,1,-75.0,4,40.8,0.408,2
sta4,4,4,-67.0,3,26.93,0.2693,4
sta5,32,3,-64.0,4,16.64,0.1664,3
sta5,32,2,-75.0,6,46.87,0.4687,3
sta1,12,1,-70.0,4,27.29,0.2729,1
sta1,12,2,-68.0,6,29.07,0.2907,1
sta2,3,3,-66.0,4,18.68,0.1868,3
sta3,21,2,-51.0,6,7.81,0.0781,2
sta3,21,1,-75.0,4,42.44,0.4244,2
sta4,4,4,-69.0,3,30.02,0.3002,4
sta5,32,3,-65.0,4,18.25,0.1825,3
sta5,32,2,-72.0,6,39.66,0.3966,3
sta1,12,1,-70.0,4,29.27,0.2927,1
sta1,12,2,-68.0,6,28.23,0.2823,1
sta2,3,3,-67.0,4,20.62,0.2062,3
sta3,21,2,-56.0,6,11.18,0.1118,2
sta3,21,1,-75.0,4,40.31,0.4031,2
sta4,4,4,-69.0,3,30.08,0.3008,4
sta5,32,3,-65.0,4,17.46,0.1746,3
sta5,32,2,-73.0,6,41.05,0.4105,3
sta1,12,1,-70.0,4,27.66,0.2766,1
sta1,12,2,-68.0,6,27.29,0.2729,1
sta2,3,3,-69.0,4,23.35,0.2335,3
sta3,21,2,-57.0,6,12.53,0.1253,2
sta3,21,1,-74.0,4,38.95,0.3895,2
sta4,4,4,-69.0,3,31.38,0.3138,4
sta5,32,3,-62.0,4,14.32,0.1432,3
sta5,32,2,-73.0,6,42.01,0.4201,3
sta1,12,1,-70.0,4,27.66,0.2766,1
sta1,12,2,-68.0,6,27.29,0.2729,1
sta2,3,3,-69.0,4,24.02,0.2402,3
sta3,21,2,-57.0,6,12.21,0.1221,2
sta3,21,1,-74.0,4,38.59,0.3859,2
sta4,4,4,-67.0,3,26.93,0.2693,4
sta5,32,3,-62.0,4,14.32,0.1432,3
sta5,32,2,-73.0,6,42.01,0.4201,3
sta1,12,1,-69.0,4,26.93,0.2693,1
sta1,12,2,-66.0,6,25.0,0.25,1
sta2,3,3,-68.0,4,23.0,0.23,3
sta3,21,2,-57.0,6,12.04,0.1204,2
sta3,21,1,-74.0,4,38.28,0.3828,2
sta4,4,4,-67.0,3,25.24,0.2524,4
sta5,32,3,-63.0,4,15.0,0.15,3
sta5,32,2,-72.0,6,39.05,0.3905,3
sta1,12,1,-71.0,4,30.08,0.3008,1
sta1,12,2,-65.0,6,22.47,0.2247,1
sta2,3,3,-70.0,4,26.02,0.2602,3
sta3,21,2,-61.0,6,16.28,0.1628,2
sta3,21,1,-72.0,4,34.13,0.3413,2
sta4,4,4,-66.0,3,24.6,0.246,4
sta5,32,3,-58.0,4,10.44,0.1044,3
sta5,32,2,-73.0,6,40.36,0.4036,3
sta1,12,1,-70.0,4,28.23,0.2823,1
sta1,12,2,-66.0,6,23.6,0.236,1
sta2,3,3,-70.0,4,27.07,0.2707,3
sta3,21,2,-60.0,6,14.87,0.1487,2
sta3,21,1,-73.0,4,35.51,0.3551,2
sta4,4,4,-68.0,3,28.65,0.2865,4
sta5,32,3,-58.0,4,10.05,0.1005,3
sta5,32,2,-73.0,6,41.73,0.4173,3
sta1,12,1,-71.0,4,30.87,0.3087,1
sta1,12,2,-64.0,6,20.81,0.2081,1
sta2,3,3,-71.0,4,29.0,0.29,3
sta3,21,2,-57.0,6,12.21,0.1221,2
sta3,21,1,-74.0,4,38.59,0.3859,2
sta4,4,4,-67.0,3,26.63,0.2663,4
sta5,32,3,-56.0,4,9.0,0.09,3
sta5,32,2,-74.0,6,43.14,0.4314,3
sta1,12,1,-72.0,4,32.2,0.322,1
sta1,12,2,-63.0,6,19.42,0.1942,1
sta2,3,3,-70.0,4,26.02,0.2602,3
sta3,21,2,-54.0,6,9.85,0.0985,2
sta3,21,1,-75.0,4,41.68,0.4168,2
sta4,43,4,-69.0,3,30.81,0.3081,4
sta4,43,3,-77.0,4,44.6,0.446,4
sta5,32,3,-55.0,4,8.06,0.0806,3
sta5,32,2,-74.0,6,43.19,0.4319,3
sta1,12,1,-72.0,4,32.45,0.3245,1
sta1,12,2,-62.0,6,17.69,0.1769,1
sta2,3,3,-71.0,4,29.0,0.29,3
sta3,21,2,-57.0,6,12.04,0.1204,2
sta3,21,1,-74.0,4,38.28,0.3828,2
sta4,43,4,-69.0,3,30.48,0.3048,4
sta4,43,3,-77.0,4,43.46,0.4346,4
sta5,32,3,-59.0,4,11.0,0.11,3
sta5,32,2,-73.0,6,41.73,0.4173,3
sta1,12,1,-70.0,4,29.21,0.2921,1
sta1,12,2,-64.0,6,20.81,0.2081,1
sta2,3,3,-72.0,4,31.0,0.31,3
sta3,21,2,-57.0,6,12.04,0.1204,2
sta3,21,1,-74.0,4,38.01,0.3801,2
sta4,43,4,-69.0,3,30.41,0.3041,4
sta4,43,3,-76.0,4,42.95,0.4295,4
sta5,32,3,-62.0,4,14.04,0.1404,3
sta5,32,2,-72.0,6,38.95,0.3895,3
sta1,12,1,-72.0,4,33.24,0.3324,1
sta1,12,2,-62.0,6,18.03,0.1803,1
sta2,3,3,-72.0,4,31.26,0.3126,3
sta3,21,2,-56.0,6,10.82,0.1082,2
sta3,21,1,-75.0,4,39.96,0.3996,2
sta4,4,4,-69.0,3,29.41,0.2941,4
sta5,32,3,-62.0,4,13.6,0.136,3
sta5,32,2,-72.0,6,37.48,0.3748,3
sta1,12,1,-71.0,4,30.61,0.3061,1
sta1,12,2,-65.0,6,21.84,0.2184,1
sta2,3,3,-72.0,4,31.06,0.3106,3
sta3,21,2,-57.0,6,12.53,0.1253,2
sta3,21,1,-74.0,4,38.95,0.3895,2
sta4,43,4,-70.0,3,31.89,0.3189,4
sta4,43,3,-76.0,4,42.15,0.4215,4
sta5,32,3,-63.0,4,15.26,0.1526,3
sta5,32,2,-71.0,6,34.83,0.3483,3
sta1,12,1,-70.0,4,29.21,0.2921,1
sta1,12,2,-65.0,6,23.09,0.2309,1
sta2,3,3,-70.0,4,26.02,0.2602,3
sta3,21,2,-59.0,6,13.6,0.136,2
sta3,21,1,-74.0,4,37.22,0.3722,2
sta4,43,4,-71.0,3,36.4,0.364,4
sta4,43,3,-75.0,4,39.56,0.3956,4
sta5,32,3,-62.0,4,13.6,0.136,3
sta5,32,2,-71.0,6,36.4,0.364,3
sta1,12,1,-71.0,4,30.61,0.3061,1
sta1,12,2,-65.0,6,21.84,0.2184,1
sta2,3,3,-70.0,4,25.32,0.2532,3
sta3,21,2,-61.0,6,16.28,0.1628,2
sta3,21,1,-72.0,4,34.13,0.3413,2
sta4,43,4,-73.0,3,40.61,0.4061,4
sta4,43,3,-74.0,4,35.9,0.359,4
sta5,32,3,-59.0,4,10.82,0.1082,3
sta5,32,2,-73.0,6,39.96,0.3996,3
sta1,12,1,-72.0,4,33.6,0.336,1
